job_id,job_city,job_industry,job_type,job_ownership,job_req_min_experience,received_callback,race,gender,years_college,worked_during_school,years_experience,computer_skills,special_skills,volunteer,military,employment_gap,has_email_address,resume_quality
1284,Chicago,other_service,clerical,unknown,3,0,black,F,4,YES,9,YES,YES,YES,NO,NO,YES,high
1285,Chicago,other_service,manager,unknown,2,0,white,F,3,YES,2,YES,NO,NO,NO,NO,YES,high
1285,Chicago,other_service,manager,unknown,2,0,white,F,4,YES,4,YES,NO,NO,NO,YES,NO,low
1285,Chicago,other_service,manager,unknown,2,0,black,F,4,NO,11,YES,NO,NO,NO,YES,NO,low
1285,Chicago,other_service,manager,unknown,2,0,black,F,4,NO,7,YES,YES,NO,YES,YES,YES,high
1287,Chicago,finance_insurance_real_estate,retail_sales,unknown,0,0,white,F,3,YES,4,YES,NO,YES,NO,NO,YES,high
1286,Chicago,business_and_personal_service,secretary,private,0.1,0,black,F,2,NO,20,YES,NO,NO,NO,YES,NO,low
1286,Chicago,business_and_personal_service,secretary,private,0.1,0,white,F,2,NO,4,YES,NO,NO,NO,YES,NO,low
1287,Chicago,finance_insurance_real_estate,retail_sales,unknown,0,0,black,M,4,NO,7,YES,YES,YES,NO,NO,YES,high
1288,Chicago,manufacturing,secretary,private,0,0,black,F,4,YES,5,YES,NO,YES,NO,NO,YES,high
1288,Chicago,manufacturing,secretary,private,0,0,white,F,4,YES,6,YES,NO,YES,NO,NO,YES,high
1289,Chicago,finance_insurance_real_estate,retail_sales,private,0,0,white,F,4,NO,12,NO,NO,NO,YES,YES,YES,high
1288,Chicago,manufacturing,secretary,private,0,0,white,F,3,YES,9,YES,NO,NO,NO,NO,NO,low
1289,Chicago,finance_insurance_real_estate,retail_sales,private,0,0,white,F,4,YES,5,YES,YES,YES,NO,NO,NO,low
1289,Chicago,finance_insurance_real_estate,retail_sales,private,0,0,black,F,3,NO,10,NO,YES,NO,NO,YES,YES,high
1288,Chicago,manufacturing,secretary,private,0,0,black,F,4,NO,15,YES,NO,NO,NO,YES,NO,low
1289,Chicago,finance_insurance_real_estate,retail_sales,private,0,0,black,F,3,NO,4,YES,YES,NO,NO,YES,NO,low
1290,Chicago,business_and_personal_service,sales_rep,unknown,0,1,white,F,4,YES,5,YES,YES,NO,NO,YES,NO,low
1290,Chicago,business_and_personal_service,sales_rep,unknown,0,0,white,F,4,NO,10,YES,YES,NO,NO,YES,YES,high
1290,Chicago,business_and_personal_service,sales_rep,unknown,0,0,black,F,4,NO,9,YES,YES,NO,NO,YES,YES,high
1290,Chicago,business_and_personal_service,sales_rep,unknown,0,1,black,M,4,NO,4,YES,YES,NO,NO,YES,NO,low
77,Boston,business_and_personal_service,manager,private,0.1,0,white,F,4,NO,26,NO,NO,NO,NO,NO,NO,low
130,Boston,finance_insurance_real_estate,sales_rep,private,0.1,0,white,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
208,Boston,other_service,manager,unknown,0,0,white,M,4,NO,18,YES,NO,YES,NO,NO,NO,high
191,Boston,business_and_personal_service,manager,private,2,0,white,M,4,YES,14,YES,YES,YES,NO,NO,NO,high
276,Boston,business_and_personal_service,sales_rep,private,0,0,white,M,4,YES,8,YES,NO,YES,NO,NO,YES,high
275,Boston,manufacturing,retail_sales,private,2,0,white,F,4,NO,13,YES,NO,NO,NO,NO,NO,low
191,Boston,business_and_personal_service,manager,private,2,0,black,M,4,NO,18,YES,NO,YES,NO,NO,NO,high
191,Boston,business_and_personal_service,manager,private,2,0,black,F,4,NO,8,YES,NO,NO,NO,NO,NO,low
106,Boston,other_service,sales_rep,unknown,0.1,0,white,F,4,YES,2,YES,NO,YES,YES,NO,YES,high
275,Boston,manufacturing,retail_sales,private,2,0,black,M,4,NO,8,NO,NO,NO,NO,YES,NO,low
77,Boston,business_and_personal_service,manager,private,0.1,0,black,M,4,YES,14,YES,YES,YES,NO,NO,NO,high
276,Boston,business_and_personal_service,sales_rep,private,0,0,black,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
130,Boston,finance_insurance_real_estate,sales_rep,private,0.1,0,white,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
275,Boston,manufacturing,retail_sales,private,2,0,white,M,4,NO,20,NO,NO,YES,NO,NO,NO,high
232,Boston,other_service,retail_sales,unknown,0.1,0,black,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
191,Boston,business_and_personal_service,manager,private,2,0,white,F,4,NO,26,NO,NO,NO,NO,NO,NO,low
208,Boston,other_service,manager,unknown,0,0,white,F,4,NO,26,NO,NO,NO,NO,NO,NO,low
275,Boston,manufacturing,retail_sales,private,2,0,black,F,4,YES,5,YES,YES,YES,NO,NO,NO,high
208,Boston,other_service,manager,unknown,0,0,black,F,4,NO,8,YES,NO,NO,NO,NO,NO,low
232,Boston,other_service,retail_sales,unknown,0.1,0,white,F,4,NO,7,NO,NO,NO,NO,YES,NO,low
77,Boston,business_and_personal_service,manager,private,0.1,0,white,F,4,NO,18,YES,NO,YES,NO,NO,NO,high
276,Boston,business_and_personal_service,sales_rep,private,0,0,white,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
106,Boston,other_service,sales_rep,unknown,0.1,0,black,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
130,Boston,finance_insurance_real_estate,sales_rep,private,0.1,0,black,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
106,Boston,other_service,sales_rep,unknown,0.1,0,white,F,4,NO,7,NO,NO,NO,NO,YES,NO,low
232,Boston,other_service,retail_sales,unknown,0.1,0,white,F,4,YES,2,YES,NO,YES,YES,NO,YES,high
276,Boston,business_and_personal_service,sales_rep,private,0,0,black,F,4,NO,7,NO,NO,NO,NO,YES,NO,low
106,Boston,other_service,sales_rep,unknown,0.1,0,black,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
130,Boston,finance_insurance_real_estate,sales_rep,private,0.1,0,black,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
77,Boston,business_and_personal_service,manager,private,0.1,0,black,M,4,NO,8,YES,NO,NO,NO,NO,NO,low
208,Boston,other_service,manager,unknown,0,0,black,M,4,YES,14,YES,YES,YES,NO,NO,NO,high
232,Boston,other_service,retail_sales,unknown,0.1,0,black,M,4,YES,8,YES,NO,YES,NO,NO,YES,high
368,Boston,other_service,manager,unknown,0,0,white,F,4,YES,14,YES,YES,YES,NO,NO,NO,high
368,Boston,other_service,manager,unknown,0,0,white,F,4,NO,26,NO,NO,NO,NO,NO,NO,low
368,Boston,other_service,manager,unknown,0,0,black,F,4,NO,18,YES,NO,YES,NO,NO,NO,high
368,Boston,other_service,manager,unknown,0,0,black,M,4,NO,8,YES,NO,NO,NO,NO,NO,low
369,Boston,transportation_communication,retail_sales,private,0.1,0,black,F,4,YES,8,YES,NO,NO,NO,NO,NO,low
369,Boston,transportation_communication,retail_sales,private,0.1,0,white,M,4,NO,8,NO,NO,YES,NO,NO,YES,high
369,Boston,transportation_communication,retail_sales,private,0.1,0,black,M,4,NO,10,YES,NO,YES,NO,YES,YES,high
369,Boston,transportation_communication,retail_sales,private,0.1,0,white,F,4,YES,8,NO,NO,NO,NO,NO,NO,low
370,Boston,business_and_personal_service,manager,public,0.1,0,white,F,4,YES,14,YES,YES,YES,NO,NO,NO,high
370,Boston,business_and_personal_service,manager,public,0.1,1,black,F,4,NO,26,NO,NO,NO,NO,NO,NO,low
370,Boston,business_and_personal_service,manager,public,0.1,0,white,F,4,NO,8,YES,NO,NO,NO,NO,NO,low
370,Boston,business_and_personal_service,manager,public,0.1,0,black,F,4,NO,18,YES,NO,YES,NO,NO,NO,high
371,Boston,transportation_communication,manager,private,0,0,white,F,4,YES,14,YES,YES,YES,NO,NO,NO,high
371,Boston,transportation_communication,manager,private,0,0,black,F,4,NO,18,YES,NO,YES,NO,NO,NO,high
371,Boston,transportation_communication,manager,private,0,0,black,M,4,NO,26,NO,NO,NO,NO,NO,NO,low
371,Boston,transportation_communication,manager,private,0,0,white,F,4,NO,8,YES,NO,NO,NO,NO,NO,low
1291,Boston,other_service,secretary,private,0,0,white,F,3,YES,5,NO,YES,NO,NO,YES,NO,low
1291,Boston,other_service,secretary,private,0,1,white,F,4,YES,9,YES,NO,YES,NO,NO,YES,high
1291,Boston,other_service,secretary,private,0,0,black,F,2,NO,19,NO,NO,YES,NO,NO,YES,high
1291,Boston,other_service,secretary,private,0,0,black,F,3,YES,13,YES,YES,NO,NO,NO,NO,low
372,Boston,wholesale_and_retail_trade,sales_rep,private,3,0,white,F,4,NO,13,YES,NO,NO,NO,NO,NO,low
372,Boston,wholesale_and_retail_trade,sales_rep,private,3,0,black,F,4,NO,8,NO,NO,NO,NO,YES,NO,low
372,Boston,wholesale_and_retail_trade,sales_rep,private,3,0,white,M,4,YES,5,YES,YES,YES,NO,NO,NO,high
372,Boston,wholesale_and_retail_trade,sales_rep,private,3,0,black,M,4,NO,20,NO,NO,YES,NO,NO,NO,high
1292,Boston,other_service,clerical,unknown,0,0,white,F,3,NO,4,YES,YES,NO,NO,YES,NO,low
1292,Boston,other_service,clerical,unknown,0,0,white,F,4,NO,14,YES,NO,YES,NO,YES,YES,high
1292,Boston,other_service,clerical,unknown,0,0,black,F,4,YES,9,YES,NO,YES,NO,NO,YES,high
1292,Boston,other_service,clerical,unknown,0,0,black,F,3,YES,5,NO,YES,NO,NO,YES,NO,low
373,Boston,manufacturing,retail_sales,private,1,0,white,M,4,YES,2,YES,NO,YES,YES,NO,YES,high
373,Boston,manufacturing,retail_sales,private,1,0,black,F,4,NO,7,NO,NO,NO,NO,YES,NO,low
373,Boston,manufacturing,retail_sales,private,1,0,white,F,4,YES,6,YES,NO,NO,NO,NO,NO,low
373,Boston,manufacturing,retail_sales,private,1,0,black,F,4,YES,8,YES,NO,YES,NO,NO,YES,high
374,Boston,other_service,retail_sales,private,0,0,white,M,4,NO,20,NO,NO,YES,NO,NO,NO,high
374,Boston,other_service,retail_sales,private,0,0,black,M,4,YES,5,YES,YES,YES,NO,NO,NO,high
374,Boston,other_service,retail_sales,private,0,0,black,F,4,NO,8,NO,NO,NO,NO,YES,NO,low
374,Boston,other_service,retail_sales,private,0,0,white,F,4,NO,13,YES,NO,NO,NO,NO,NO,low
1293,Boston,finance_insurance_real_estate,clerical,unknown,0,0,black,F,4,NO,11,YES,YES,NO,NO,YES,NO,low
1293,Boston,finance_insurance_real_estate,clerical,unknown,0,0,white,F,3,YES,7,YES,YES,NO,NO,YES,NO,low
1293,Boston,finance_insurance_real_estate,clerical,unknown,0,0,black,F,3,YES,26,YES,YES,YES,NO,YES,YES,high
1293,Boston,finance_insurance_real_estate,clerical,unknown,0,0,white,F,4,YES,9,YES,NO,YES,NO,YES,YES,high
375,Boston,business_and_personal_service,retail_sales,private,0,0,white,M,4,YES,6,YES,NO,NO,NO,NO,NO,low
375,Boston,business_and_personal_service,retail_sales,private,0,0,black,F,4,YES,7,YES,NO,YES,NO,NO,YES,high
375,Boston,business_and_personal_service,retail_sales,private,0,0,black,M,4,NO,7,NO,NO,NO,NO,YES,NO,low
375,Boston,business_and_personal_service,retail_sales,private,0,0,white,F,4,YES,4,YES,NO,YES,YES,NO,YES,high
1294,Chicago,business_and_personal_service,secretary,private,0.1,0,black,F,3,NO,7,YES,NO,YES,NO,YES,YES,high
1294,Chicago,business_and_personal_service,secretary,private,0.1,0,black,F,4,NO,6,YES,NO,YES,NO,YES,NO,low
1294,Chicago,business_and_personal_service,secretary,private,0.1,0,white,F,4,NO,11,YES,NO,NO,NO,YES,NO,low
1294,Chicago,business_and_personal_service,secretary,private,0.1,0,white,F,3,YES,5,YES,NO,NO,NO,NO,YES,high
1296,Chicago,wholesale_and_retail_trade,retail_sales,unknown,0,0,white,M,2,NO,2,NO,NO,NO,NO,NO,NO,low
1295,Chicago,other_service,secretary,unknown,0,0,white,F,2,NO,6,YES,NO,NO,NO,YES,NO,low
1296,Chicago,wholesale_and_retail_trade,retail_sales,unknown,0,0,black,F,4,NO,2,YES,YES,NO,NO,NO,NO,low
1295,Chicago,other_service,secretary,unknown,0,0,black,F,3,NO,7,YES,NO,YES,NO,YES,YES,high
1296,Chicago,wholesale_and_retail_trade,retail_sales,unknown,0,0,white,F,4,NO,3,YES,YES,YES,NO,NO,YES,high
1295,Chicago,other_service,secretary,unknown,0,0,black,F,3,NO,8,YES,NO,NO,NO,YES,NO,low
1296,Chicago,wholesale_and_retail_trade,retail_sales,unknown,0,0,black,M,1,NO,4,YES,YES,YES,NO,NO,YES,high
1295,Chicago,other_service,secretary,unknown,0,0,white,F,4,YES,7,YES,NO,YES,NO,NO,YES,high
1297,Chicago,business_and_personal_service,manager,unknown,0,0,white,F,4,YES,5,YES,NO,NO,NO,NO,YES,high
1297,Chicago,business_and_personal_service,manager,unknown,0,0,black,F,3,YES,8,YES,NO,YES,NO,YES,YES,high
1297,Chicago,business_and_personal_service,manager,unknown,0,0,white,F,4,YES,4,YES,NO,NO,NO,NO,NO,low
1297,Chicago,business_and_personal_service,manager,unknown,0,0,black,F,3,NO,4,YES,NO,NO,NO,YES,NO,low
1298,Chicago,manufacturing,secretary,private,0,0,white,F,3,YES,4,YES,NO,YES,YES,NO,YES,high
1298,Chicago,manufacturing,secretary,private,0,0,black,F,4,YES,4,YES,NO,NO,NO,YES,YES,high
1298,Chicago,manufacturing,secretary,private,0,0,white,F,4,NO,5,YES,NO,NO,NO,YES,NO,low
1298,Chicago,manufacturing,secretary,private,0,0,black,F,2,NO,4,YES,NO,NO,NO,NO,NO,low
1299,Chicago,business_and_personal_service,retail_sales,unknown,0,0,black,M,4,NO,5,NO,YES,YES,NO,NO,YES,high
1299,Chicago,business_and_personal_service,retail_sales,unknown,0,0,black,M,4,NO,3,YES,YES,NO,NO,NO,NO,low
1299,Chicago,business_and_personal_service,retail_sales,unknown,0,0,white,F,4,YES,3,YES,YES,YES,YES,NO,YES,high
1299,Chicago,business_and_personal_service,retail_sales,unknown,0,0,white,F,1,NO,4,YES,YES,NO,NO,NO,NO,low
1301,Chicago,finance_insurance_real_estate,sales_rep,unknown,0,0,white,F,4,YES,5,YES,YES,YES,NO,NO,YES,high
1301,Chicago,finance_insurance_real_estate,sales_rep,unknown,0,0,white,F,4,NO,3,NO,YES,NO,NO,YES,NO,low
1300,Chicago,business_and_personal_service,supervisor,public,1,0,white,F,3,NO,21,YES,YES,YES,NO,YES,YES,high
1301,Chicago,finance_insurance_real_estate,sales_rep,unknown,0,0,black,M,1,NO,4,YES,YES,NO,NO,YES,NO,low
1300,Chicago,business_and_personal_service,supervisor,public,1,0,black,F,3,YES,22,YES,NO,NO,NO,NO,YES,high
1301,Chicago,finance_insurance_real_estate,sales_rep,unknown,0,0,black,F,4,YES,6,NO,NO,YES,NO,NO,YES,high
1302,Chicago,other_service,secretary,unknown,0,0,black,F,4,NO,7,YES,NO,NO,NO,YES,NO,low
1302,Chicago,other_service,secretary,unknown,0,0,white,F,3,NO,6,YES,NO,YES,NO,YES,YES,high
1302,Chicago,other_service,secretary,unknown,0,0,black,F,4,YES,8,YES,NO,NO,NO,YES,YES,high
1302,Chicago,other_service,secretary,unknown,0,0,white,F,3,NO,8,YES,YES,NO,NO,YES,NO,low
1303,Chicago,other_service,secretary,nonprofit,0,0,black,F,4,NO,6,YES,NO,NO,NO,YES,NO,low
1303,Chicago,other_service,secretary,nonprofit,0,0,white,F,3,YES,9,YES,NO,YES,NO,YES,YES,high
1303,Chicago,other_service,secretary,nonprofit,0,0,white,F,3,NO,8,YES,YES,NO,NO,YES,NO,low
1303,Chicago,other_service,secretary,nonprofit,0,0,black,F,4,YES,8,YES,NO,NO,NO,NO,YES,high
1304,Chicago,manufacturing,secretary,private,0,0,white,F,4,YES,13,YES,YES,NO,NO,YES,NO,low
1304,Chicago,manufacturing,secretary,private,0,1,black,F,4,NO,7,YES,YES,NO,YES,YES,YES,high
1304,Chicago,manufacturing,secretary,private,0,1,black,F,4,NO,19,YES,YES,NO,NO,YES,NO,low
1304,Chicago,manufacturing,secretary,private,0,0,white,F,4,YES,21,YES,NO,NO,NO,YES,YES,high
1305,Chicago,business_and_personal_service,supervisor,private,0,0,white,F,4,NO,7,YES,YES,NO,NO,YES,NO,low
1305,Chicago,business_and_personal_service,supervisor,private,0,0,white,F,3,NO,9,YES,NO,YES,NO,YES,YES,high
1305,Chicago,business_and_personal_service,supervisor,private,0,0,black,F,4,NO,7,YES,YES,NO,YES,YES,YES,high
1305,Chicago,business_and_personal_service,supervisor,private,0,0,black,F,4,NO,6,YES,NO,NO,NO,YES,NO,low
1306,Chicago,transportation_communication,supervisor,unknown,0,0,black,F,3,NO,7,YES,NO,YES,NO,YES,YES,high
1307,Chicago,business_and_personal_service,manager,unknown,0,0,white,M,4,NO,6,NO,NO,YES,NO,NO,YES,high
1306,Chicago,transportation_communication,supervisor,unknown,0,0,white,F,3,YES,6,YES,NO,NO,NO,NO,NO,low
1306,Chicago,transportation_communication,supervisor,unknown,0,0,white,F,4,NO,7,YES,NO,YES,NO,YES,YES,high
1306,Chicago,transportation_communication,supervisor,unknown,0,0,black,F,4,NO,5,YES,NO,NO,NO,YES,YES,low
1307,Chicago,business_and_personal_service,manager,unknown,0,0,black,M,0,NO,4,YES,YES,YES,YES,YES,YES,high
1308,Chicago,finance_insurance_real_estate,secretary,unknown,6,0,black,F,3,NO,4,YES,NO,NO,NO,YES,NO,low
1308,Chicago,finance_insurance_real_estate,secretary,unknown,6,0,white,F,4,NO,23,YES,NO,NO,NO,YES,NO,low
1308,Chicago,finance_insurance_real_estate,secretary,unknown,6,0,black,F,4,YES,21,YES,NO,NO,NO,YES,YES,high
1308,Chicago,finance_insurance_real_estate,secretary,unknown,6,0,white,F,4,NO,7,YES,NO,NO,NO,YES,YES,high
1309,Chicago,finance_insurance_real_estate,secretary,unknown,3,0,white,F,4,NO,6,NO,YES,NO,NO,YES,NO,low
1309,Chicago,finance_insurance_real_estate,secretary,unknown,3,0,black,F,4,NO,6,YES,YES,NO,YES,NO,NO,low
1309,Chicago,finance_insurance_real_estate,secretary,unknown,3,0,white,F,4,YES,6,YES,NO,NO,NO,YES,YES,high
1309,Chicago,finance_insurance_real_estate,secretary,unknown,3,0,black,F,3,YES,4,YES,YES,YES,YES,YES,YES,high
1310,Chicago,other_service,clerical,unknown,0,0,black,F,3,YES,5,YES,NO,YES,YES,NO,YES,high
1310,Chicago,other_service,clerical,unknown,0,1,white,F,4,NO,6,YES,NO,NO,NO,YES,NO,low
1310,Chicago,other_service,clerical,unknown,0,0,black,F,2,NO,6,YES,NO,NO,NO,NO,NO,low
1310,Chicago,other_service,clerical,unknown,0,1,white,F,4,YES,7,YES,YES,NO,NO,NO,YES,high
1311,Chicago,wholesale_and_retail_trade,secretary,private,0.1,0,black,M,4,NO,6,YES,NO,NO,NO,NO,NO,low
1311,Chicago,wholesale_and_retail_trade,secretary,private,0.1,1,white,M,4,YES,4,YES,NO,NO,NO,NO,NO,low
1311,Chicago,wholesale_and_retail_trade,secretary,private,0.1,0,white,M,3,YES,4,YES,YES,YES,NO,YES,YES,high
1311,Chicago,wholesale_and_retail_trade,secretary,private,0.1,1,black,M,4,YES,5,YES,YES,NO,NO,NO,YES,high
1312,Chicago,other_service,sales_rep,nonprofit,2,0,white,M,2,NO,5,NO,NO,NO,NO,YES,NO,low
1312,Chicago,other_service,sales_rep,nonprofit,2,0,white,M,4,YES,10,YES,YES,YES,NO,NO,YES,high
1312,Chicago,other_service,sales_rep,nonprofit,2,0,black,M,2,NO,6,YES,NO,NO,NO,YES,NO,low
1312,Chicago,other_service,sales_rep,nonprofit,2,0,black,M,4,YES,6,YES,NO,YES,NO,NO,YES,high
1314,Chicago,manufacturing,retail_sales,private,2,0,black,M,3,NO,6,YES,NO,NO,NO,NO,NO,low
1314,Chicago,manufacturing,retail_sales,private,2,0,white,M,2,YES,7,YES,NO,YES,NO,YES,YES,high
1314,Chicago,manufacturing,retail_sales,private,2,0,black,F,4,NO,6,NO,NO,YES,YES,YES,YES,high
1314,Chicago,manufacturing,retail_sales,private,2,0,white,F,1,NO,4,YES,YES,NO,NO,NO,NO,low
1315,Boston,other_service,secretary,nonprofit,0,0,white,F,3,NO,4,YES,YES,NO,NO,YES,NO,low
1315,Boston,other_service,secretary,nonprofit,0,0,white,F,4,NO,14,YES,NO,YES,NO,YES,YES,high
1315,Boston,other_service,secretary,nonprofit,0,0,black,F,4,NO,11,YES,YES,NO,NO,YES,NO,low
1315,Boston,other_service,secretary,nonprofit,0,0,black,F,3,YES,14,YES,YES,YES,NO,YES,YES,high
1316,Chicago,transportation_communication,manager,public,2,0,black,F,4,NO,3,YES,YES,NO,NO,YES,NO,low
1317,Chicago,wholesale_and_retail_trade,retail_sales,unknown,0,0,white,F,4,NO,3,NO,YES,NO,NO,YES,NO,low
1316,Chicago,transportation_communication,manager,public,2,0,white,F,4,YES,6,YES,YES,NO,NO,NO,YES,high
1316,Chicago,transportation_communication,manager,public,2,0,white,F,4,YES,3,YES,NO,NO,NO,NO,NO,low
1317,Chicago,wholesale_and_retail_trade,retail_sales,unknown,0,0,black,F,4,NO,3,NO,YES,NO,NO,NO,NO,low
1316,Chicago,transportation_communication,manager,public,2,0,black,F,4,YES,7,YES,NO,NO,NO,NO,YES,high
1318,Chicago,business_and_personal_service,secretary,private,0,0,black,F,4,YES,4,YES,NO,YES,NO,YES,YES,high
1318,Chicago,business_and_personal_service,secretary,private,0,1,white,F,4,YES,4,YES,YES,NO,NO,NO,YES,high
1318,Chicago,business_and_personal_service,secretary,private,0,0,white,F,4,NO,2,YES,YES,NO,NO,YES,NO,low
1319,Chicago,business_and_personal_service,retail_sales,unknown,0,0,white,F,4,NO,2,YES,YES,NO,NO,NO,NO,low
1318,Chicago,business_and_personal_service,secretary,private,0,1,black,F,4,NO,5,YES,NO,NO,NO,NO,NO,low
1319,Chicago,business_and_personal_service,retail_sales,unknown,0,0,black,M,2,NO,5,NO,NO,NO,NO,NO,NO,low
1320,Chicago,business_and_personal_service,supervisor,private,0,0,black,F,4,YES,7,YES,NO,NO,NO,NO,NO,low
1320,Chicago,business_and_personal_service,supervisor,private,0,0,white,F,4,YES,15,YES,NO,NO,NO,NO,NO,low
1320,Chicago,business_and_personal_service,supervisor,private,0,0,white,F,4,YES,9,YES,NO,YES,NO,NO,YES,high
1320,Chicago,business_and_personal_service,supervisor,private,0,0,black,F,4,YES,12,YES,NO,YES,NO,NO,YES,high
1322,Chicago,other_service,retail_sales,unknown,0,0,white,F,2,YES,7,NO,NO,YES,NO,YES,YES,high
1321,Chicago,finance_insurance_real_estate,secretary,unknown,0,1,black,F,4,YES,6,YES,YES,YES,NO,YES,YES,high
1321,Chicago,finance_insurance_real_estate,secretary,unknown,0,1,white,F,4,NO,5,YES,NO,YES,NO,YES,YES,high
1321,Chicago,finance_insurance_real_estate,secretary,unknown,0,1,black,F,4,NO,7,YES,YES,NO,NO,YES,NO,low
1322,Chicago,other_service,retail_sales,unknown,0,0,black,F,3,NO,6,YES,NO,YES,NO,NO,YES,high
1321,Chicago,finance_insurance_real_estate,secretary,unknown,0,1,white,F,4,YES,6,YES,YES,NO,NO,NO,NO,low
1323,Chicago,business_and_personal_service,secretary,private,0.1,0,black,F,3,YES,2,YES,YES,YES,YES,NO,YES,high
1323,Chicago,business_and_personal_service,secretary,private,0.1,0,white,F,3,NO,21,YES,NO,YES,NO,YES,YES,high
1323,Chicago,business_and_personal_service,secretary,private,0.1,0,white,F,4,YES,5,YES,NO,NO,NO,YES,NO,low
1323,Chicago,business_and_personal_service,secretary,private,0.1,0,black,F,4,NO,3,YES,NO,NO,NO,YES,NO,low
1324,Chicago,other_service,secretary,private,0,0,white,F,3,YES,16,YES,NO,NO,NO,NO,YES,high
1325,Chicago,business_and_personal_service,retail_sales,unknown,0,0,white,F,4,NO,6,YES,YES,NO,NO,NO,NO,low
1324,Chicago,other_service,secretary,private,0,0,black,F,2,YES,3,YES,NO,YES,NO,YES,NO,low
1324,Chicago,other_service,secretary,private,0,0,white,F,3,YES,5,YES,NO,NO,NO,NO,NO,low
1325,Chicago,business_and_personal_service,retail_sales,unknown,0,0,black,F,4,NO,1,YES,YES,NO,NO,YES,NO,low
1324,Chicago,other_service,secretary,private,0,0,black,F,3,YES,3,YES,NO,YES,NO,NO,YES,high
1326,Chicago,wholesale_and_retail_trade,secretary,private,0.1,0,white,F,4,NO,12,YES,NO,NO,NO,YES,YES,high
1326,Chicago,wholesale_and_retail_trade,secretary,private,0.1,0,black,F,4,YES,7,YES,NO,NO,NO,NO,YES,high
1326,Chicago,wholesale_and_retail_trade,secretary,private,0.1,0,white,F,4,NO,4,YES,NO,NO,NO,YES,NO,low
1326,Chicago,wholesale_and_retail_trade,secretary,private,0.1,0,black,F,3,YES,5,YES,NO,YES,NO,NO,NO,low
1327,Chicago,business_and_personal_service,secretary,private,2,0,white,F,4,YES,6,YES,NO,NO,NO,YES,NO,low
1328,Chicago,finance_insurance_real_estate,sales_rep,private,0,0,white,F,4,YES,3,YES,YES,YES,NO,YES,YES,high
